"ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"65116","Prrg2","proline-rich Gla (G-carboxyglutamic acid) polypeptide 2",-0.567013756058698,4.4613109912754,-5.28703421742148,0.000184156660195645,0.00192360334284995,0.705696891518966
"70808","4632415L05Rik","RRS1 ribosome biogenesis regulator homolog pseudogene",-1.095606323107,2.51384993022417,-5.28318953496311,0.000185328451317066,0.00193223743713772,1.03147187696159
"217333","Trim47","tripartite motif-containing 47",-0.880128415414226,4.81657669714764,-5.28316420194074,0.000185336198318865,0.00193223743713772,0.631464923110525
"94109","Csmd1","CUB and Sushi multiple domains 1",-1.11148236581638,2.13227545055398,-5.28295684692992,0.000185399621620055,0.00193223743713772,0.631205976025672
"214444","Cdk5rap2","CDK5 regulatory subunit associated protein 2",-0.727672468764371,4.83765124414733,-5.28271933286837,0.000185472297654892,0.00193223743713772,0.574618535247822
"76580","Mib2","mindbomb E3 ubiquitin protein ligase 2",-0.614703639076952,4.77290755355604,-5.28192886609338,0.000185714385406562,0.00193348494529993,0.631092001405926
"226744","Cnst","consortin, connexin sorting protein",-0.972888469342238,5.55761096437487,-5.27905965620148,0.000186595902546463,0.00194138357066774,0.534031070679444
"246228","Vwa1","von Willebrand factor A domain containing 1",-0.484861812469957,5.14432430065267,-5.27765547581855,0.000187028915869409,0.0019446085436843,0.544082554079374
"53312","Nub1","negative regulator of ubiquitin-like proteins 1",-0.519485783037894,5.92872823350299,-5.27723335782181,0.000187159292687026,0.00194468472164744,0.546719876966044
"107723","Slc12a6","solute carrier family 12, member 6",-0.794150819713483,4.6128636799991,-5.27538766325921,0.000187730483519607,0.00194924528481846,0.628979340427675
"217219","Fam171a2","family with sequence similarity 171, member A2",-1.06263170033092,2.83253287989066,-5.27501870503602,0.000187844885394743,0.00194924528481846,0.969460550035201
"20344","Selp","selectin, platelet",1.46516587496475,5.05096053113274,5.27031162563585,0.000189310845752163,0.00196316837681574,0.617781182912206
"320404","Itpkb","inositol 1,4,5-trisphosphate 3-kinase B",-0.722335022452041,6.20236509094586,-5.26932537600239,0.000189619521835287,0.00196448449076748,0.514155847721507
"68839","Ankrd46","ankyrin repeat domain 46",-0.594744348017839,4.43520231213727,-5.26901089460237,0.000189718059334326,0.00196448449076748,0.63938767448698
"69672","Txndc15","thioredoxin domain containing 15",-0.730981068921814,4.22561307809077,-5.26871548738836,0.00018981066928638,0.00196448449076748,0.749497230177663
"57315","Wdr46","WD repeat domain 46",0.79286928513621,5.00474487457814,5.26737237219522,0.00019023233456674,0.00196756008867327,0.696025489239953
"22668","Sf1","splicing factor 1",0.455412330345281,8.27303528738443,5.26656869047395,0.000190485117800228,0.00196888607044787,0.522857300869513
"66700","Chmp3","charged multivesicular body protein 3",-0.492411876338383,6.11360579335213,-5.26480130339196,0.000191042259606377,0.00197318594801097,0.525695997826487
"63955","Cables1","CDK5 and Abl enzyme substrate 1",-0.914473237319518,3.52620641888367,-5.26445752915276,0.000191150828043837,0.00197318594801097,0.783810627803687
"20877","Aurkb","aurora kinase B",3.27261447667273,2.13399698699256,5.26344190367158,0.000191471954964255,0.00197521068946154,0.862949790591158
"13601","Ecm1","extracellular matrix protein 1",-0.779474158356555,6.13710288000339,-5.26048566799348,0.00019240990801701,0.00198359177188573,0.53385183311997
"20719","Serpinb6a","serine (or cysteine) peptidase inhibitor, clade B, member 6a",-0.683949177602722,5.65920577158283,-5.25887988554565,0.000192921412928321,0.00198756845496687,0.494966696898294
"107513","Ssr1","signal sequence receptor, alpha",0.576724969382303,7.28344565037081,5.25802221387936,0.000193195200497512,0.00198865452565117,0.494680105562154
"56515","Rnf138","ring finger protein 138",0.858269152204205,4.77235219572193,5.2577615342733,0.00019327849603899,0.00198865452565117,0.718800618065444
"74315","Rnf145","ring finger protein 145",0.465640381118461,6.48875824376911,5.25547843833977,0.000194009633877351,0.00199336298939251,0.519259220443214
"432798",NA,NA,0.552568211850545,6.69785084009066,5.25537479953038,0.000194042892030977,0.00199336298939251,0.501604123532033
"227154","Stradb","STE20-related kinase adaptor beta",-0.886585497023645,2.54876827060108,-5.25501346009058,0.000194158894335596,0.00199336298939251,0.933133470559532
"67149","Nkain1","Na+/K+ transporting ATPase interacting 1",1.77816496427279,1.50188389006755,5.25475897802688,0.000194240635514077,0.00199336298939251,1.01589480648241
"76132","Faxc","failed axon connections homolog",-0.576163592789218,4.56197792037239,-5.25412159921826,0.000194445524229369,0.00199417071052624,0.515262926276399
"18706","Pik3ca","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",-0.526829521561714,5.93689239783583,-5.25281925087275,0.000194864877421104,0.00199639428557029,0.493438967338523
"77595","Nup210l","nucleoporin 210-like",1.27823475467801,1.36701603352294,5.25258308887881,0.00019494102280289,0.00199639428557029,0.954598722381817
"20775","Sqle","squalene epoxidase",-0.714804916484523,6.48162215896167,-5.25208746527053,0.0001951009277334,0.00199639428557029,0.482294782028706
"102920","Cenpi","centromere protein I",1.97887525113629,2.49457188096269,5.25158597690953,0.000195262865153417,0.00199639428557029,1.01683806401088
"21826","Thbs2","thrombospondin 2",1.38980585770012,2.82608636233881,5.2511021053248,0.000195419247793204,0.00199639428557029,0.935907782421479
"11429","Aco2","aconitase 2, mitochondrial",0.444748475221661,7.29282737642316,5.25109894131618,0.00019542027080342,0.00199639428557029,0.48144440066837
"73121","Rflna","refilin A",1.22615509922124,0.560447724604316,5.24632553258593,0.000196970072230688,0.0020109270164947,0.96222976048782
"58172","Sertad2","SERTA domain containing 2",0.586589381361927,7.32851622599194,5.24579366679687,0.000197143553286663,0.00201139878382338,0.479039407373731
"66857","Plbd1","phospholipase B domain containing 1",1.51697028201154,0.634761064601068,5.2429826278525,0.00019806311344366,0.00201916883971103,0.994888779451627
"229504","Isg20l2","interferon stimulated exonuclease gene 20-like 2",0.632545439260178,5.31157828524537,5.24268527761173,0.000198160647329272,0.00201916883971103,0.547511049181123
"239188","Enox1","ecto-NOX disulfide-thiol exchanger 1",-1.47991460661911,1.52116510534023,-5.24146867069981,0.000198560232750252,0.0020219368030831,0.79805015525767
"14751","Gpi1","glucose-6-phosphate isomerase 1",0.442516842082269,7.0123791577761,5.23847129280825,0.000199548316351942,0.0020294480300016,0.459711311402808
"14183","Fgfr2","fibroblast growth factor receptor 2",-0.521530431572243,6.49441190574428,-5.23845202456959,0.000199554684802739,0.0020294480300016,0.468212607948642
"13669","Eif3a","eukaryotic translation initiation factor 3, subunit A",0.491279921081073,8.72555468373691,5.23703424750165,0.00020002386859411,0.00203291139502335,0.479661969143081
"66694","Uqcrfs1","ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1",0.505541871024847,6.23834580441062,5.2361994841682,0.000200300658207102,0.00203441619685414,0.499209291289085
"382985","Rrm2b","ribonucleotide reductase M2 B (TP53 inducible)",-0.65722980196133,3.64671631592702,-5.23373515780297,0.000201120126429567,0.00203840856524041,0.727396656481848
"17913","Myo1c","myosin IC",-0.712292371478323,7.45330046506267,-5.23353551559521,0.000201186668006575,0.00203840856524041,0.455754585560704
"320119","Rps6kc1","ribosomal protein S6 kinase polypeptide 1",-0.679792069324932,4.10191977062096,-5.23353449827319,0.000201187007143466,0.00203840856524041,0.650704035669891
"171171","Ntng2","netrin G2",-0.620646711507479,0.401911853441525,-5.23304696887257,0.000201349600252174,0.00203840856524041,0.576429175878623
"18519","Kat2b","K(lysine) acetyltransferase 2B",-0.992437079290621,5.13432558041136,-5.23296444104605,0.000201377137292458,0.00203840856524041,0.5452137520537
"20970","Sdc3","syndecan 3",-0.776140187209124,4.59129704119077,-5.23269336669138,0.000201467614458714,0.00203840856524041,0.451528490913464
"12005","Axin1","axin 1",0.453360784109883,6.40705512701962,5.2315222181496,0.000201859002862405,0.00204009887448567,0.457733054995961
"20068","Rps17","ribosomal protein S17",0.561120102294182,7.02380529884701,5.23142104249521,0.000201892852423158,0.00204009887448567,0.450513559537184
"66396","Ccdc82","coiled-coil domain containing 82",-0.750878974445016,4.06573786464135,-5.2279678918576,0.000203051729537428,0.00204976156406569,0.557903188261914
"56697","Akap10","A kinase anchor protein 10",-0.646362410055051,4.48003132625797,-5.22743670718351,0.000203230614455397,0.00204976156406569,0.619936809965995
"75475","Oplah","5-oxoprolinase (ATP-hydrolysing)",-1.06779977102619,5.43264699378706,-5.22741422001556,0.000203238191020687,0.00204976156406569,0.576319203931681
"269328","Muc15","mucin 15",1.08694282284875,6.84553842677042,5.22668411686664,0.000203484344818672,0.00205093532239432,0.632120215395149
"12815","Col11a2","collagen, type XI, alpha 2",1.00213711826089,3.57794614048135,5.2254226036059,0.000203910401722884,0.00205255535737718,0.689908780518857
"216835","Usp43","ubiquitin specific peptidase 43",1.65199300854306,3.07022325020417,5.22524580880489,0.000203970186321596,0.00205255535737718,0.956319814717141
"19988","Rpl6","ribosomal protein L6",0.55286816788575,7.9386521340831,5.2248778992486,0.000204094656977986,0.00205255535737718,0.440628100582667
"20852","Stat6","signal transducer and activator of transcription 6",-0.460820487014692,6.35327291377096,-5.22449745037111,0.000204223453860049,0.00205255535737718,0.443802709839075
"23983","Pcbp1","poly(rC) binding protein 1",0.451549320144265,7.6043445719628,5.2242878282873,0.000204294455653904,0.00205255535737718,0.435966786068168
"72807","Zfp429","zinc finger protein 429",-1.30374778858417,1.80699444706655,-5.22304607660964,0.00020471558574037,0.00205458419754063,0.962801598825422
"78808","Stxbp5","syntaxin binding protein 5 (tomosyn)",-0.562522108810306,4.91166995379839,-5.22292588007351,0.000204756397818684,0.00205458419754063,0.490039814217218
"19654","Rbm6","RNA binding motif protein 6",-0.57228283647979,5.0996303116706,-5.22115309439342,0.000205359331410366,0.00205932669645268,0.542164344495442
"432995","Smim22","small integral membrane protein 22",2.62171060569868,1.55411995403013,5.21760175186831,0.000206572779703876,0.00206746443412939,0.398367929906998
"18627","Per2","period circadian clock 2",-0.767933438299679,6.85011710777193,-5.21723300777089,0.000206699205847468,0.00206746443412939,0.422814622534974
"246198","Mllt6","myeloid/lymphoid or mixed-lineage leukemia; translocated to, 6",0.664344915859823,6.13273084627,5.21715981673882,0.000206724309503181,0.00206746443412939,0.433897093816351
"19724","Rfx1","regulatory factor X, 1 (influences HLA class II expression)",0.742957847722491,4.88137890039559,5.21671146712349,0.000206878158030092,0.00206746443412939,0.676771594314611
"629461",NA,NA,-3.48153806583256,-0.95366835178735,-5.21654386832332,0.000206935699454702,0.00206746443412939,0.436241374540538
"100043407","Gm4419","predicted gene 4419",-1.82318792877849,-0.498229701637692,-5.21648546795176,0.00020695575390994,0.00206746443412939,0.821153282937885
"15354","Hmgb3","high mobility group box 3",0.716837583915795,4.6161980702004,5.21599804759821,0.000207123211780841,0.00206783022045761,0.656715147961587
"78908","Igsf3","immunoglobulin superfamily, member 3",0.798578100202791,5.41196195678426,5.21059774281951,0.00020898809235093,0.00208368966326746,0.515387631419904
"268977","Ltbp1","latent transforming growth factor beta binding protein 1",-1.22931297289225,5.04474933814652,-5.21050771055958,0.000209019332161991,0.00208368966326746,0.49486812936355
"215384","Fcgbp","Fc fragment of IgG binding protein",2.73431082645263,6.48547068543333,5.21025425894846,0.000209107302324867,0.00208368966326746,0.886569706913122
"104367","Snora65","small nucleolar RNA, H/ACA box 65",1.23866761698578,1.82759117565334,5.20949666886624,0.000209370485169572,0.00208416781087525,0.94231621905847
"16834","Cog1","component of oligomeric golgi complex 1",-0.601903470773363,4.35384664944667,-5.20935701419151,0.000209419038450386,0.00208416781087525,0.571125626357144
"227753","Gsn","gelsolin",-1.70255411786033,7.30592266860726,-5.20678200413149,0.000210316406666178,0.0020917813033054,0.422614346385467
"68142","Ino80","INO80 complex subunit",0.67976698920697,6.25756949521733,5.20638900012724,0.000210453719998982,0.00209183056029177,0.417673720029061
"53951","Gpatch11","G patch domain containing 11",-0.724391361427863,3.51437770258879,-5.20600874180874,0.00021058666971232,0.00209183640988907,0.682240759787216
"21873","Tjp2","tight junction protein 2",0.896375880201719,7.58836132709329,5.20405176000493,0.000211272286103496,0.00209732864923345,0.409033793846519
"333883","Cd59b","CD59b antigen",-1.22276860260663,2.81356698473928,-5.20164993538084,0.000212116956810215,0.00210419069509882,0.730277004632905
"71983","Tmco6","transmembrane and coiled-coil domains 6",-1.30406573667163,2.07484760208456,-5.20132978881509,0.000212229813211055,0.00210419069509882,0.906513667396971
"28035","Usp39","ubiquitin specific peptidase 39",0.72455862304351,4.69551757624162,5.20047678104441,0.000212530819097476,0.002105853959258,0.600475547566387
"232906","Arhgap35","Rho GTPase activating protein 35",-0.430007911797609,6.77323447672292,-5.19933484200611,0.000212934484072264,0.00210853169566294,0.391496596943943
"53356","Eif3g","eukaryotic translation initiation factor 3, subunit G",0.429988240832668,6.51882834813439,5.19770645489105,0.000213511497564325,0.00211292154508866,0.405205494443819
"100042335","Rps15a-ps5","ribosomal protein S15A, pseudogene 5",0.691022580027195,5.81078249559302,5.19669208444171,0.000213871766350442,0.00211516232503278,0.447025660363362
"54709","Eif3i","eukaryotic translation initiation factor 3, subunit I",0.484930808873639,6.8230040791454,5.19571830130034,0.000214218220715239,0.00211685323743631,0.399543762381331
"108735","Sft2d2","SFT2 domain containing 2",-0.43882487462783,6.49269358972908,-5.19545884790257,0.000214310628948247,0.00211685323743631,0.406877250259391
"94275","Maged1","MAGE family member D1",0.491854964411969,8.05968794189458,5.19371222028119,0.000214933807399814,0.00212039510578809,0.404684827980779
"242037","Ankub1","ankyrin repeat and ubiquitin domain containing 1",-3.2321905401261,-3.39322425631723,-5.19370176099384,0.000214937544891959,0.00212039510578809,0.577926570348829
"27060","Tcirg1","T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3",0.724430506441583,5.78097841864547,5.19267544136854,0.000215304619245159,0.00212269133034965,0.492543121441011
